AT,V,AP,RH,PE,PC1,PC2,PC3,PC4,PC5
12.91,42.07,1018.4,86.5,466.05,-21.96095633,5.200781773,-0.762398246,4.699929138,0.357658269
9.45,41.4,1027.34,86.66,475.49,-31.28914047,1.628178747,7.992521991,6.918854023,-0.006391617
27.47,69.98,1008.53,58.72,431.11,32.70181258,-2.531238797,-0.389544868,-0.609341728,2.544156741
5.79,39.61,1021.64,85.41,489.6,-42.19624653,-3.176595534,7.968066944,-3.443780575,-0.561988176
21.92,49.02,1009.29,88.56,443.31,0.897637566,16.08954111,-10.25262591,6.228970086,-0.228104241
27.07,65.59,1012.14,63.93,442.71,19.77922551,-2.380445015,2.592285695,-0.936552852,-1.716585428
20.6,66.86,1013.08,62.48,451.44,12.57398657,-5.893047766,7.598717146,-5.533905494,1.778975562
30.73,69.89,1015,58.9,426.79,35.87225481,-1.909928734,2.026628897,6.475052154,0.369958597
26.31,48.6,1002.64,60.04,440.06,15.64453844,-8.641899669,-15.81031036,0.979269774,0.019770145
19.98,49.15,1021.56,63.89,457.54,-2.31622004,-11.77704902,3.077189149,6.285711064,-1.162065963
21.31,58.66,1012.67,69.36,451.96,5.905134264,-1.777714573,1.704035958,-1.575229117,-0.141716145
11.48,44.58,1016.43,80.15,478.53,-27.4880771,-3.132261133,3.901554777,-4.455176001,-1.298156948
23.33,73.18,1012.51,91.29,436.33,16.86215094,26.42363908,5.824594589,0.787485078,1.349664384
14.05,40.71,1016.36,68.58,465.74,-15.24816491,-11.33989,-2.871120545,2.564744239,1.291566345
10.06,34.69,1027.9,71.73,477.68,-30.59213704,-14.51196683,4.736523717,8.263604221,-0.110357895
6.86,41.17,1020.12,79.14,490.23,-39.05434106,-8.535690579,8.243736272,-6.049148936,-0.940527999
28.87,57.19,1008.09,64.29,435.57,21.65321898,-1.861327481,-8.224842547,3.578879056,-1.354678353
24.83,62.4,1010.13,70.18,442.2,15.83236349,2.87945637,-0.920625024,-0.298147545,-0.11533137
10.42,39.96,1025.21,95.69,470.81,-31.3953748,11.06732411,3.845724576,9.063780954,-0.305237295
27.51,63.73,1009.97,66.14,440.81,19.81660239,-0.077521866,-0.783454326,-0.542038765,-1.707317967
23.97,68.67,1006.63,76.83,441.53,17.15449658,11.19237163,0.801081897,-5.027341174,0.774475824
27.22,68.3,1016.84,64.88,436.81,24.42961074,0.263647892,5.593898487,4.113649742,-0.289152663
11.54,45,1022.77,80.79,482.34,-31.01093021,-4.149345841,9.507446419,-1.725807264,-3.024676541
21.44,48.98,1014.4,54.22,454.5,4.661850691,-19.11203999,-2.635420308,1.819916129,-0.111444624
25.1,61.47,1007.84,75.75,447.27,10.09781114,6.665866949,-1.588217272,-3.449176164,-2.420769195
22.84,61.87,1010.63,51.67,442.72,21.27957313,-14.52306249,-0.17699941,-1.614738033,3.430843333
26.03,69.68,1011.61,60.75,449.54,17.84074882,-6.024697885,7.369761654,-6.821713899,-2.311759408
18.9,58.46,1016.74,87.65,449.32,-0.267044252,15.25018967,3.281356887,4.126328108,0.788710304
11.75,42.32,1015.28,77.25,470.44,-21.55268764,-4.097986921,-0.913372447,-0.641557886,1.245937857
27.37,76.09,1007.52,89.12,433.34,23.12053392,26.57413679,3.183680852,-2.753551593,-0.803339767
17.73,43.72,1009.33,76.68,453.94,-6.272428007,0.873964188,-9.735526523,2.465510993,1.328932186
20.01,56.65,1020.77,74.46,457.01,-1.9819097,0.140779175,7.262666141,3.293984813,-1.677589008
7.89,39.37,1016.28,84.66,483.82,-36.58830203,-1.7717446,2.256017647,-4.466904659,-0.295225733
11.53,41.14,1025.63,88.54,469.04,-26.64250786,5.227975464,4.383066182,9.12714413,-0.029896995
13.46,41.4,1019.46,71.73,467.4,-17.81719182,-9.050083414,0.146311187,3.960504924,0.826653034
13.74,39.35,1014.82,77.48,471.11,-22.90274813,-4.767111811,-3.249752071,0.266630547,-0.97679303
13.77,43.13,1016.63,62.13,468.45,-13.74554909,-17.40850728,-0.028024321,-0.21971043,1.470300993
20.25,59.8,1015.3,82.69,453.81,-0.385428279,10.00180172,4.622058571,-0.007165252,-1.213928149
10.75,40.81,1015.93,79.27,474.71,-26.47559111,-3.855149924,-0.091403599,-1.362583806,0.520375658
11.77,39.39,1012.9,85.8,478.51,-31.57044199,1.117033975,-2.081817336,-4.094960529,-2.164927372
9.29,39.96,1026.2,97.55,473.51,-34.47768851,11.93729177,5.436031417,8.596599448,-0.347238067
15.15,41.35,1006.3,86.16,468.64,-21.80834043,5.361402336,-8.572399676,-4.960838861,-1.738540372
16.96,44.9,1020.5,77.53,458.1,-10.61537551,-0.385349019,-0.262173314,8.185662431,-0.038797228
27.01,65.06,1013.16,53.02,439.81,25.42341403,-11.904372,2.214244186,0.513867095,0.271961101
12.74,44.03,1007.62,97.64,463.96,-22.26528383,17.71486081,-7.337012617,-2.255077854,0.861775492
5.21,43.65,1017.64,78.62,486.08,-34.88348794,-7.003259126,7.19583717,-7.249224862,2.258466113
8.18,40.02,1031.45,73.66,478.81,-30.50225625,-12.05900248,11.20272242,7.853347906,1.131596807
20.13,60.07,1014.79,63.57,453.49,6.992000059,-7.398645913,4.783591954,-1.970734904,1.008789684
31.54,67.32,1013.79,36.99,433.02,38.57710535,-24.28544776,1.828079848,2.081581118,-0.143872724
19.79,64.45,1016.14,73.54,451.37,6.748414342,3.340296601,7.798125598,-1.237189159,1.098663138
14.96,43.02,1012.77,42.93,467.16,-5.002535875,-34.33980643,-2.764295592,-3.927712552,2.98234226
9,40.78,1025.39,99.22,468.5,-31.10135278,15.11552495,3.877361586,10.09496475,1.420879749
16.47,38.01,1022.3,72.29,461.54,-14.94098736,-8.129490356,-2.512445407,10.67478448,-0.587708903
16,45.09,1014.31,60.02,458.46,-3.895794103,-15.88993325,-3.582254279,1.834615573,2.977800127
25.42,73.17,1012.29,85.86,437.06,19.00390234,21.27053676,5.779980789,-0.023947942,-0.272810131
9.27,39.64,1010.79,79.56,480.29,-30.94991637,-4.836172646,-2.309754947,-7.302872101,0.423938536
6.85,37.49,1011.01,84.53,483.12,-36.63200444,-1.625242116,-2.55790262,-7.209923571,1.179374562
30.49,64.44,1013.43,51.73,438.09,27.86872154,-12.7866405,1.054903307,1.950888308,-2.378165737
4.81,42.85,1013.96,86.94,479.8,-33.50653823,2.532600655,2.137397014,-5.948292172,3.959743594
29.93,69.48,1009.21,54.59,430.75,34.90459579,-6.417922138,-0.594054324,0.122329342,0.696246545
21.93,60.84,1018.96,76.8,440.76,11.64324907,7.95445516,3.516858729,7.9724555,1.704578208
13.35,41.44,1015.9,66.04,473.17,-19.41308892,-15.43420011,-0.191540259,-1.884883163,-0.050707162
32.44,77.95,1014.83,50.69,434.97,37.59028141,-9.525166382,9.952581433,-1.890572157,-2.542986035
11.8,43.22,1008.57,78.01,469.55,-19.88763275,-2.187100155,-4.982088703,-5.519875665,1.901657031
24.4,60.32,1016.5,70.96,447.73,9.638680388,0.8716441,3.604726862,2.802612486,-2.062369403
21.92,58.79,1010.09,89.7,446.71,2.791891234,18.68592285,-2.045293266,0.687634743,-0.974025435
8.27,37.7,1015.09,73.64,479.16,-29.79712271,-10.97524852,-0.942359559,-3.252588093,1.935607661
7,36.24,1013.15,89.64,483.06,-39.2990789,2.538345949,-2.153367699,-4.576074765,0.32454112
20.74,59.8,1015.46,76.39,452.99,2.634795235,4.405951876,4.542304716,0.00321905,-0.782250082
12.58,43.67,1014.36,91.72,473.02,-27.63605042,9.001310756,-0.176673716,-1.903417204,-1.697051056
24.22,62.08,1022.53,60.79,449.11,12.42562136,-9.071737573,9.40191252,4.892834707,-1.604187764
18.43,44.63,1019.76,39.99,458.75,3.063574409,-35.11023852,-0.107929328,4.417057497,2.26287691
12.52,71.14,1019.49,76.11,463.22,-2.022103715,3.833506753,19.05122944,-7.814759794,4.0646158
19.18,50.12,1005.99,100.09,444.56,-4.103894383,26.99550664,-11.19025927,3.465972101,1.053410472
13.51,44.9,1019.29,77.24,464.86,-16.25260196,-2.364684282,1.487476575,3.842747343,1.198144041
26.38,70.47,1007.36,76.91,434.02,24.02864077,13.6894254,-0.1538146,-1.625581653,0.895177841
11.65,41.54,1020.09,67.96,476.4,-23.42817186,-14.98265265,3.785368343,-0.328305973,0.058285046
10.31,37.5,1008.55,99.31,474.16,-34.25214175,14.69555686,-7.693786759,-3.320306395,-0.613569
15.37,50.59,1019.02,98.2,463.35,-19.4064884,18.87634224,4.047772467,3.550614032,-1.923015322
29.89,65.74,1012.95,51.36,438.24,28.4132141,-12.78264016,1.748105186,0.839021509,-1.725069097
31.53,70.36,1006.29,57.11,438.71,29.6174053,-5.659416841,0.382657485,-5.87498608,-3.318890836
6.25,39.48,1004.82,52.71,484.26,-24.23403045,-30.04676345,-4.151920426,-15.95512151,5.171389845
29.09,70.02,1010.13,48.06,443.27,28.25950393,-15.75197783,4.566446655,-5.96625755,-1.804033011
12,41.5,1013.21,86.75,473.68,-27.39959329,3.802178417,-2.021489042,-2.491553554,-0.879638679
18.61,47.83,1006.43,78.89,454.21,-4.597058143,4.23574588,-8.897578864,-1.494655514,0.594095722
16.34,36.99,1006.99,90.06,466.24,-23.39613321,8.397215803,-12.05910956,-0.848572622,-2.771338141
28.12,58.33,1013.61,39.67,448.72,20.91561472,-28.37505034,0.909439107,-1.214854744,-2.56416389
12.64,41.26,1020.79,83.66,465.78,-21.5177619,2.180550456,0.251077392,6.71296991,0.784173768
26.1,62.91,1012.44,60.91,446.05,16.83586125,-6.796906018,2.198901331,-1.343539912,-1.696853831
8.07,43.41,1016.02,76.26,467.56,-19.84488664,-4.075795573,-0.161456165,0.406874681,5.714822992
27.5,68.24,1010.38,73.44,430.9,26.38546775,10.42715623,-0.740881491,2.910933765,0.858479052
28.44,77.54,1011.73,77.3,433.21,28.05422501,15.64763181,6.997214782,-1.195730659,-0.769666304
28.31,71.85,1009,77.56,429.57,28.04125077,15.67823755,0.210886008,1.216074255,0.366526366
22.72,64.15,1021.14,60.34,453.13,10.45640587,-9.88586307,11.35336125,0.852406012,-1.20912599
22.79,44.57,1007.31,69.36,448.91,2.246549947,-4.025497452,-12.49251925,2.686621532,-0.920999256
17.08,40.12,1012.17,81.5,457.81,-13.13515865,3.021540764,-9.129007067,4.79314374,-0.141612929
15.6,41.04,1025.48,64.43,457.49,-8.357201102,-13.85550317,0.600410102,12.77268644,2.242092119
22.07,48.41,1008.71,81.29,444.01,2.874713988,9.112470657,-10.68920295,5.161422399,0.165975848
24.16,66.05,1016.45,73.27,443.75,14.39644352,5.559265461,6.182326141,2.108808566,-0.534621366
14.93,39.16,1007.25,72.35,463.2,-14.15709096,-6.580311318,-10.84823938,-1.832948983,1.415411929
11.99,38.28,1013.65,91.31,469.23,-27.54799838,8.306045344,-5.422786154,1.836026203,-0.134930658
16.85,52.9,1019.47,81.28,460.84,-9.883986521,4.530833954,5.299103867,2.657055092,-0.706638616
24.82,66.54,1010,60.36,440.88,22.4241961,-4.720220272,1.59352248,-2.554012561,1.532149473
21.67,69.71,1010.46,96.83,440.16,10.13076148,29.80596993,3.417463088,-0.537049575,1.106642209
18.06,43.14,1013.95,62.21,461.27,-6.972976665,-15.07097049,-4.532518199,1.493791143,-0.13812424
30.05,66.44,1008.46,76.82,427.55,27.68677725,14.20619918,-4.636813575,4.389693415,-0.795670586
18.36,62.1,1019.9,79.09,453.5,1.116686387,6.84189331,9.376588641,2.003855209,0.832305196
32.02,67.83,1007.77,53.31,426.55,38.38447538,-6.722309595,-4.194442899,1.861666478,0.193957066
24.61,62.39,1006.39,79.08,437.01,16.67554851,12.87211517,-5.169529094,0.131944562,1.059336277
8.41,39.16,1015.47,93.42,484.34,-39.99965326,6.197738321,1.50778376,-4.43848368,-1.801201508
8.94,36.71,1025.5,80.45,477.62,-32.7846125,-5.685994449,4.469713592,6.222693365,0.331861538
22.57,63.94,1013.49,81.61,443.58,10.30126792,13.04583831,2.772916281,1.596985109,0.253429993
9.92,40.64,1020.39,95.41,469.65,-29.67760395,11.82158324,0.859382808,5.682741925,0.919301142
26.51,50.05,1006.75,65.34,440.22,13.85404186,-3.875206184,-12.22771402,3.701529313,-0.968795335
24.93,47.01,1015.12,64.8,455.39,0.187030875,-10.16025537,-3.840413905,3.991862946,-4.9051986
24.43,58.95,1017.18,57.73,441.4,18.23013263,-10.05184762,1.387274148,5.829524216,1.135596489
12.28,39.96,1011.76,77.07,468,-20.3056352,-3.83277101,-5.64047213,-0.943709043,1.651713655
9.75,35.76,1019.88,62.31,474.31,-23.30210685,-21.12968161,-0.602782297,2.631613116,2.803144867
10.94,40.81,1026.03,80.79,476.32,-29.39488197,-3.994481517,6.952440392,5.45368753,-1.005938363
25.37,68.31,1011.12,70.99,441.76,18.81810643,5.179039541,3.519988596,-2.052549414,-0.33844815
23.82,60.32,1016.61,75.29,445,9.805521081,5.57216363,2.788536259,4.493762885,-1.11293612
9.26,40.11,1024.38,74.82,460.72,-16.76195164,-5.337993949,0.780552664,11.30998546,6.153071491
24.57,66.54,1004.44,83.15,432.41,20.75254012,19.1463662,-5.15964455,-0.759128162,2.462655603
29.55,72.29,1007.94,84.45,430.98,25.25792957,21.89152606,-0.020645556,0.226485355,-1.853896098
27.37,63.31,1012.89,60.11,439.15,22.5828761,-5.61945628,0.45229058,2.073761152,-0.656547738
11.83,38.25,1013.36,85.33,473.31,-28.29726136,1.728664392,-4.198347279,-0.79987562,-0.631756406
22.32,70.47,1010.97,83.16,441.87,14.42433986,16.90587629,5.017925755,-2.428507985,1.365240411
5.8,45.87,1009.14,92.06,481.6,-34.24728046,8.093836611,1.393930883,-11.27607098,2.419196077
25.41,69.14,1006.4,87.4,436.59,17.5227496,22.4129565,-0.97763547,-2.103021242,-0.075984274
24.89,66.49,1010.15,65.65,436.39,23.66771899,1.324922242,0.118358834,0.145933807,2.318396661
18.12,50.16,1009.82,100.09,453.29,-11.11959968,24.23770301,-5.781479286,2.075628331,-0.944949272
28.14,61.47,1009.69,64.66,435.35,23.36191398,-0.530853145,-4.269347844,2.81576837,-0.530953183
12,41.17,1019.48,58.71,474.4,-18.61854053,-22.99314007,2.656214621,-0.410248097,1.327865714
15.62,35.4,1016.19,53.95,467.95,-13.58960809,-26.75407229,-5.762192071,2.792211675,0.36796596
11.29,35.76,1019.32,58.91,473.74,-21.10042374,-24.03097724,-1.253290513,2.310205642,1.920698563
17.99,50.16,1009.98,100.09,451.38,-9.819696815,24.72978052,-6.266691841,3.085136416,-0.234896833
4.87,42.85,1013.6,92.3,482.22,-37.12568768,6.862342769,2.549838812,-6.901041899,2.619426391
19.25,43.43,1012.01,73.26,451.08,-2.991005993,-1.865033174,-9.191597408,5.743276142,0.950171356
11.74,40.6,1013.91,90.57,473.84,-29.52507925,6.963840515,-2.175276752,-1.323728998,-1.170047646
13.43,43.69,1016.21,73.01,475.36,-22.42191758,-9.047548436,2.076941666,-3.164102542,-1.435343568
25.33,71.32,1007.05,85.31,434.68,20.6190672,21.49426518,0.374721474,-1.935950196,0.877714613
19.26,44.34,1019.45,51.32,467.72,-7.313249474,-27.10701148,2.000662505,1.10334759,-2.484959453
17.89,40.12,1011.99,76.52,451.79,-6.749502473,0.07363747,-11.14005226,7.138498782,1.506891955
30.57,58.9,1004.54,54.37,438.49,25.0256626,-10.92615889,-8.442570199,-1.933985566,-2.52334164
7.45,43.13,1019.31,86.32,485.6,-37.12328375,-0.077775479,7.364087275,-4.746226678,-0.626838544
24.03,66.54,1012.19,69.15,438.08,20.68211175,3.876131692,2.04288391,1.060616958,2.101976443
8.03,40.07,1016.06,47.46,488.02,-25.56489289,-36.95200411,4.676069326,-10.04979676,2.122719134
28.06,70.04,1009.89,66.07,431.7,29.63733153,3.953211377,0.504467189,0.742382744,0.961012658
10.06,39.61,1018.22,70.22,471.86,-22.23609273,-12.00002005,-0.047036154,1.428270998,2.774728167
9.68,40.77,1022.04,85.23,473.73,-29.08261239,1.203125793,3.554469774,4.04155459,0.804598077
26.38,69.88,1008.42,86.25,432.25,21.44976882,22.49577622,-0.617748641,1.051637739,0.390137079
10.84,39.18,1023.64,87.1,474.49,-30.9334708,2.144531801,3.587696334,5.850617476,-0.904923878
7.05,40.69,1020.53,89.67,476.75,-33.52920739,4.602065134,3.678495814,1.733007236,1.974055607
13.34,41.79,1011.48,86.66,461.12,-17.63664313,7.359830746,-7.078541545,2.106699587,1.938960649
24.39,63.77,1013.3,77.53,443.65,12.25230707,9.264974964,2.433061985,1.289004461,-1.056862183
24.26,69.71,1008.98,81.58,438.6,17.81421855,16.3669673,1.980728784,-1.989288213,0.82540699
8.23,41.01,1022.89,98.03,474.52,-34.76674619,12.73533355,4.420545346,5.15346763,0.561555801
13.15,40.78,1024.13,79.59,462.3,-18.05054888,-1.124009596,1.029089631,10.73416014,1.56163298
31.35,71.97,1008.29,72.26,430.16,30.65881289,10.78012918,-0.22048002,0.125398162,-2.078765419
22.88,65.48,1017.33,66.26,447.14,13.74969235,-2.063344648,7.734181223,0.750856339,0.236831559
25.44,56.57,1013.8,66.72,444.61,12.22248978,-2.867522227,-1.720046183,3.77748658,-1.632163966
27.79,71.85,1008.95,87.35,427.67,25.659939,25.20404307,-0.567641411,2.859935893,0.450177099
21.99,57.5,1015.87,80.72,446.96,4.549562303,9.37692471,1.107114197,4.686892377,-0.655102859
13.35,40.27,1005.83,49.75,474.68,-13.84105182,-30.0400707,-6.736785936,-10.82200047,1.773200773
28.63,66.56,1005.88,64.73,427.35,32.18943611,3.423680397,-5.887461866,1.415713466,2.023899211
12.78,44.6,1013.64,77.56,468.67,-18.74714979,-2.553920278,-1.119143011,-1.995185647,1.026698477
8.37,40.92,1021.82,86.03,476.02,-31.31459111,1.3766493,4.370283713,2.704664947,1.258948451
11.93,38.78,1013.15,96.08,474.57,-32.80434196,11.4553776,-3.812180335,-0.891232079,-2.182531606
21.03,63.86,1014.84,71.72,450.64,8.194202521,1.861692153,6.21504611,-1.637129013,0.407047004
27.2,65.12,1016.2,44.95,442.54,26.13329413,-20.38464448,5.248197815,0.772474826,-0.13840012
26.93,75.23,1010.19,62.12,434.1,31.54780197,0.97924203,5.194631945,-3.033823138,1.916906334
12.76,42.32,1015.35,78.18,466.15,-18.52887309,-2.090524896,-2.359885469,1.581337056,1.540861399
8.55,35.77,1016.15,73.32,481.44,-32.30586606,-12.49619481,-0.865147233,-2.641794573,0.821337183
14.66,40.89,1009.72,91.56,465.73,-22.5220251,10.6128448,-7.631488235,-0.434612441,-1.175365236
10.36,37.83,1005.87,98.56,472.62,-32.36325133,14.79794835,-9.695161155,-4.782394855,0.097983414
21.54,66.54,1004.99,92.87,440.8,10.20411837,25.7618967,-2.002750893,-3.706758822,1.647210593
14.02,41.78,1011.26,48.62,465.87,-6.880347948,-28.92046182,-5.010617502,-3.432545132,3.727240159
12.35,40.8,1027.35,72.69,476.88,-26.56345296,-11.73794355,7.9917286,5.584948941,-1.766632764
25.89,58.86,1014.16,52.95,445.17,18.08538638,-15.13924916,0.48237446,1.571796587,-0.727654978
22.05,61.27,1019.6,58.83,447.95,13.25869965,-10.47840387,6.862250921,3.351084,1.159413913
32.06,71.85,1007.9,56.44,426.07,39.56762671,-2.677971113,-1.601936556,0.546993004,0.179000854
24.55,57.5,1015.36,62.45,447.3,11.85129653,-7.459114295,0.970660133,2.797376459,-1.259898567
27.23,71.77,1006.59,77.94,427.39,29.38238924,16.8442806,-1.989881109,0.464726665,2.186276924
24.29,57.5,1014.85,67.28,449.98,8.159430046,-3.674009796,1.415098662,1.544910314,-2.316264402
30.4,77.3,1002.44,59.42,438.43,32.53932578,-1.238279439,2.575637283,-11.74536442,-1.794777175
26.5,66.75,1018.48,61.62,431.23,28.39725747,-1.83765681,3.995547707,8.362425101,2.281835603
10.42,41.26,1008.48,96.76,472.54,-30.26203676,13.76817639,-5.658628665,-4.592896804,0.246182626
15.79,44.89,1010.19,84.61,458.09,-12.26475344,7.25733698,-7.010855351,1.117842181,1.039029674
15.79,49.15,1020.62,76.22,465.62,-13.77263924,-2.522978081,5.242109721,2.525618682,-0.956021701
30.3,73.67,1005.57,58.74,431.57,35.45243071,-1.319590039,0.007356848,-4.55261489,0.123893736
25.58,64.45,1011.07,61.47,447.16,16.61268763,-6.031949044,2.749826724,-3.593320665,-1.442684322
12.36,48.04,1012.8,93.59,468.37,-22.71601972,13.27504328,0.287520241,-2.784860643,0.101389838
10.56,40.22,1005.08,89.71,478.02,-31.63057012,5.912805239,-6.717345721,-9.769411203,-0.701011827
30.01,69.13,1010.11,62.42,425.75,35.34295035,1.942756008,-1.999173602,3.970469222,1.306300222
14.91,40.73,1017.44,86.91,458.99,-16.99659587,7.245252533,-4.769206078,8.130159922,0.646054375
15.9,41.35,1006.28,78.2,464.03,-15.3769711,-0.726835657,-9.963954652,-3.41667224,-0.180794916
8.91,43.52,1022.78,98,478.38,-36.03715303,12.34778377,7.197475217,2.109332049,-1.151006808
26.88,61.5,1009.17,61.26,440.13,20.88530458,-4.889859712,-2.860923402,-0.208123017,-0.458917949
14.78,42.86,1015.32,84.75,471.17,-23.60373648,2.783146849,-0.791679925,-0.372445765,-2.57675312
30.95,71.58,1009.95,50.02,430.47,38.03945538,-10.07611763,1.204651894,-0.506660721,0.348987926
17.9,58.33,1013.6,85.81,452.28,-1.683964747,13.06423784,2.234150682,0.256656398,1.196939345
13.96,39.54,1011.05,85.72,468.82,-23.64398617,3.901729646,-6.501201536,-0.812382599,-1.04506417
29.85,71.58,1010.04,58.66,432.26,33.25028189,-2.618412596,1.775262048,-0.636695367,-0.070235147
14.07,40.78,1024.67,72.66,456.71,-11.3150048,-6.061093072,-0.348181741,13.25090275,3.12297306
25.26,52.3,1006.65,64.64,442.76,13.03498992,-4.615940781,-9.80430441,1.219942099,-0.397939016
10.07,40.92,1021.84,84.18,471.71,-27.03806346,0.841646382,2.864025784,4.715084896,1.19994142
15.66,43.99,1021.18,88.62,467.57,-22.35926301,6.970171012,2.477467608,5.490056833,-3.014534043
6.25,40.02,1032.14,80.22,481.38,-35.42244282,-6.800626353,12.54956213,7.565057537,1.420830331
27.71,69.51,1009.65,58.38,435.04,29.72715307,-4.138937073,1.245187889,-1.427737029,1.021663723
12.75,42.34,1018.17,94.67,465.44,-24.40016311,12.9831798,-1.074121809,5.364385636,-0.109543254
21.44,51.19,1009.1,84.94,446.17,1.130742963,12.57083182,-7.867988083,3.376790759,-0.179913932
32.98,73.88,1006.31,47.55,440.28,34.18641265,-13.95534735,3.316196148,-8.966741305,-4.018111332
27.54,74.22,1007.44,75.91,430.72,28.95386163,14.63126024,1.288653628,-1.787783406,1.124573879
11.68,40.55,1006.48,96.16,474.8,-31.35714414,12.65921841,-6.861297483,-6.757779019,-1.485037965
8.02,39.04,1018.49,68.07,479.53,-27.86948496,-16.23229543,2.446770543,-2.042571673,2.462131946
19.15,44.34,1019.54,48.09,468.8,-6.947845838,-30.38215383,2.480983974,0.381824276,-2.394858651
18.53,63.91,1010.26,97.8,440.64,5.606695275,29.04945629,-0.160941839,1.69647098,3.531063011
30.82,76.2,1007.47,59.3,432.22,35.95923577,-0.52232685,3.099068119,-4.574399736,-0.62828103
